name,lat,lon,country
Rosemount,43.45694,-80.46361,CA
Rothesay,45.38046,-65.96744,CA
Rouge,43.80406,-79.16571,CA
Rouyn-Noranda,48.23656,-79.02311,CA
Roxboro,45.50841,-73.80752,CA
Royal Oak,51.14349,-114.22245,CA
Royal Oak,48.48333,-123.38333,CA
Rundle,51.07419,-113.97079,CA
Russell,45.2501,-75.36602,CA
Rutland,49.89977,-119.38567,CA
Saanich,48.54964,-123.36931,CA
Saddle Ridge,51.13262,-113.94676,CA
Saguenay,48.41675,-71.06573,CA
Sahali,50.65,-120.33333,CA
Saint-Amable,45.65008,-73.29916,CA
Saint-Anselme,46.06395,-64.71261,CA
Saint-Basile-le-Grand,45.53338,-73.28246,CA
Saint-Bruno-de-Montarville,45.53341,-73.34916,CA
Saint-Canut,45.71502,-74.08376,CA
Saint-Césaire,45.41678,-72.99914,CA
Saint-Charles-Borromée,46.05007,-73.46586,CA
Saint-Constant,45.36678,-73.56588,CA
Sainte-Adèle,45.95008,-74.13251,CA
Sainte-Agathe-des-Monts,46.05009,-74.28252,CA
Sainte-Anne-de-Bellevue,45.40618,-73.9456,CA
Sainte-Anne-des-Monts,49.12402,-66.49243,CA
Sainte-Anne-des-Plaines,45.76468,-73.81156,CA
Sainte-Catherine,45.40008,-73.58248,CA
Sainte-Catherine,46.31836,-72.56632,CA
Sainte-Julie,45.58338,-73.33246,CA
Sainte-Marthe-sur-le-Lac,45.53338,-73.9325,CA
Sainte-Monique,48.73339,-71.84911,CA
Sainte-Thérèse,45.63922,-73.82757,CA
Saint-Eustache,45.565,-73.90554,CA
Saint-Félicien,48.65007,-72.44906,CA
Saint-Félix-de-Valois,46.16977,-73.42525,CA
Saint-Hippolyte,45.93338,-74.0159,CA
Saint-Honoré,48.53338,-71.08236,CA
Saint-Hubert,45.50008,-73.41583,CA
Saint-Hyacinthe,45.63076,-72.95699,CA
Saint-Jean-sur-Richelieu,45.30713,-73.26259,CA
Saint-Jérôme,45.78036,-74.00365,CA
Saint John,45.27076,-66.05616,CA
Saint John East,45.2878,-66.04066,CA
Saint John West,45.25937,-66.07776,CA
Saint-Joseph-du-Lac,45.53338,-73.9992,CA
Saint-Laurent,45.50008,-73.66585,CA
Saint-Lazare,45.40008,-74.13256,CA
Saint-Léonard,45.58773,-73.59501,CA
Saint-Lin-Laurentides,45.85008,-73.76588,CA
Saint-Louis-de-Terrebonne,45.70198,-73.78669,CA
Saint-Michel,45.56758,-73.62168,CA
Saint-Philippe,45.37597,-73.48111,CA
Saint-Pie,45.50277,-72.9089,CA
Saint-Rémi,45.26678,-73.61588,CA
Saint-Sauveur,45.88686,-74.17943,CA
Saint-Sauveur-des-Monts,45.90008,-74.16591,CA
Saint-Vincent-de-Paul,45.61678,-73.64918,CA
Saint-Zotique,45.25009,-74.24924,CA
Salaberry-de-Valleyfield,45.25008,-74.13253,CA
Salmon Arm,50.69981,-119.26907,CA
Sandstone Valley,51.13811,-114.0937,CA
Sardis,49.13333,-121.95,CA
Sarnia,42.97866,-82.40407,CA
Saskatoon,52.13238,-106.66892,CA
Sault Ste. Marie,46.51677,-84.33325,CA
Scarborough Village,43.73899,-79.22124,CA
Scenic Acres,51.11806,-114.22222,CA
Seafair,49.15,-123.18333,CA
Sechelt,49.47512,-123.75903,CA
Selkirk,50.1436,-96.88452,CA
Sept-Îles,50.20011,-66.38208,CA
Shaughnessy,49.25,-123.13333,CA
Shawinigan,46.56675,-72.74913,CA
Shawnessy,50.90694,-114.08194,CA
Shediac,46.21981,-64.54107,CA
Shelburne,44.0787,-80.20408,CA
Sherbrooke,45.40008,-71.89908,CA
Sherwood,46.26822,-63.12839,CA
Sherwood-McCarthy,50.49171,-104.68055,CA
Sherwood Park,53.51684,-113.3187,CA
Sidney,48.64964,-123.40262,CA
Signal Hill,51.02361,-114.17361,CA
Silver Springs,51.10417,-114.19155,CA
Silverwood Heights,52.17977,-106.62005,CA
Simcoe,42.8334,-80.29967,CA
Sioux Lookout,50.09906,-91.92158,CA
Slave Lake,55.28344,-114.76896,CA
Smithers,54.78036,-127.17428,CA
Smiths Falls,44.90452,-76.02333,CA
Somerset,50.89583,-114.08611,CA
Sooke,48.37463,-123.72762,CA
Sorel-Tracy,46.04178,-73.11358,CA
South Cambie,49.25,-123.11667,CA
South Huron,43.31679,-81.51647,CA
South Slope,49.21667,-123.0,CA
South Surrey,49.05,-122.79167,CA
Southwood,50.9561,-114.08495,CA
Spruce Grove,53.53344,-113.91874,CA
Spryfield,44.61163,-63.61771,CA
Squamish,49.69925,-123.15631,CA
St. Albert,53.63344,-113.63533,CA
Stanley Park,43.44639,-80.44417,CA
St. Catharines,43.17126,-79.24267,CA
Steeles,43.81205,-79.33082,CA
Steinbach,49.52579,-96.68451,CA
Stephenville,48.55001,-58.5818,CA
Stettler,52.31683,-112.71861,CA
Stittsville,45.2501,-75.91606,CA
St. Marys,43.25009,-81.13304,CA
Stoney Creek,43.21681,-79.76633,CA
Stony Plain,53.53343,-114.00205,CA
Stouffville,43.96682,-79.2496,CA
St. Paul,53.98347,-111.28507,CA
Stratford,46.21792,-63.07948,CA
Stratford,43.36679,-80.94972,CA
Strathcona,53.52083,-113.48333,CA
Strathcona,49.27655,-123.09117,CA
Strathmore,51.05011,-113.38523,CA
Strathroy,42.9551,-81.62232,CA
Strawberry Hill,49.13333,-122.88333,CA
St. Thomas,42.77361,-81.18038,CA
Sturgeon Falls,46.36679,-79.91636,CA
Summerland,49.59977,-119.66911,CA
Summerside,46.3912,-63.78869,CA
Sundance,50.9,-114.03889,CA
Sunshine Hills,49.11667,-122.9,CA
Surrey,49.10635,-122.82509,CA
Surrey Centre,49.11667,-122.75,CA
Sussex,45.72266,-65.50663,CA
Sutherland,52.13899,-106.60402,CA
Swift Current,50.28337,-107.80135,CA
Sylvan Lake,52.311,-114.08375,CA
Taber,49.78703,-112.14603,CA
Tam O'Shanter-Sullivan,43.77977,-79.29502,CA
Taradale,51.11829,-113.93681,CA
Tecumseh,42.316,-82.884,CA
Temiskaming Shores,47.49376,-79.71529,CA
Temple,51.08811,-113.94711,CA
Templeton-Est,45.49389,-75.58833,CA
Terrace,54.51634,-128.60345,CA
Terrebonne,45.70004,-73.64732,CA
The Beaches,43.67372,-79.29539,CA
The Glebe,45.40393,-75.69005,CA
The Pas,53.82159,-101.24488,CA
Thompson,55.7435,-97.85579,CA
Thompson,49.16667,-123.16667,CA
Thorncliffe,51.10278,-114.06667,CA
Thorold,43.11682,-79.19958,CA
Thunder Bay,48.38202,-89.25018,CA
Tillicum,48.45,-123.4,CA
Tillsonburg,42.85986,-80.72617,CA
Timberlea,44.66239,-63.74625,CA
Timmins,48.46686,-81.33312,CA
Torbay,47.66659,-52.73135,CA
Toronto,43.70643,-79.39864,CA
Tottenham,44.02437,-79.80553,CA
Trail,49.09983,-117.70223,CA
Trois-Rivières,46.34515,-72.5477,CA
Truro,45.36685,-63.26538,CA
Tsawwassen,49.01667,-123.08333,CA
Tuscany,51.12432,-114.24494,CA
Tuxedo Park,51.07463,-114.06023,CA
Uplands,50.49337,-104.60583,CA
Uxbridge,44.10012,-79.11628,CA
Val-David,46.03338,-74.21592,CA
Val-des-Arbres,45.59837,-73.67542,CA
Val-des-Monts,45.6501,-75.66604,CA
Val-d'Or,48.0974,-77.79737,CA
Valley Ridge,51.09722,-114.25694,CA
Vancouver,49.24966,-123.11934,CA
Vanier,45.4399,-75.66498,CA
Varennes,45.68338,-73.43246,CA
Varsity,51.09167,-114.15556,CA
Vaudreuil-Dorion,45.40008,-74.03251,CA
Vaughan,43.8361,-79.49827,CA
Vedder Crossing,49.1,-121.96667,CA
Vegreville,53.50015,-112.05182,CA
Verdun,45.46005,-73.57058,CA
Vernon,50.26729,-119.27337,CA
Victoria,48.4359,-123.35155,CA
Victoria-Fraserview,49.21667,-123.06667,CA
Victoria Hills,43.44072,-80.52086,CA
Victoriaville,46.05007,-71.96579,CA
View Royal,48.45793,-123.45261,CA
Wainwright,52.83482,-110.85342,CA
Warman,52.31679,-106.56791,CA
Wasaga Beach,44.5168,-80.01637,CA
Waterdown,43.33341,-79.88293,CA
Waterloo,43.4668,-80.51639,CA
Welland,42.98342,-79.24958,CA
West End,49.28333,-123.13333,CA
West Hill,43.76737,-79.1795,CA
West Hillhurst,51.05407,-114.12083,CA
Westmount,45.48341,-73.59918,CA
Westmount,53.55459,-113.54173,CA
West Nipissing,46.37157,-79.92451,CA
Weston,43.70359,-79.51513,CA
West Point Grey,49.26667,-123.2,CA
Westsyde,50.76667,-120.35,CA
Wetaskiwin,52.96683,-113.36869,CA
Weyburn,49.66675,-103.85109,CA
Whalley,49.17917,-122.86667,CA
Whistler,50.11817,-122.95396,CA
Whitby,43.88342,-78.93287,CA
Whitchurch-Stouffville,44.00012,-79.3163,CA
Whitecourt,54.15015,-115.68548,CA
Whitehorn,51.08333,-113.96667,CA
Whitehorse,60.71611,-135.05375,CA
White Rock,49.02049,-122.79507,CA
Whitmore Park,50.40421,-104.60666,CA
Wildwood,52.10976,-106.5945,CA
Williams Lake,52.14153,-122.14451,CA
Willingdon Heights,49.275,-123.00833,CA
Willow Park,50.95556,-114.05556,CA
Windsor,45.56678,-71.99909,CA
Windsor,42.30008,-83.01654,CA
Winkler,49.1817,-97.94104,CA
Winnipeg,49.8844,-97.14704,CA
Woburn,43.76657,-79.22773,CA
Woodbine,50.9375,-114.12917,CA
Woodlands,50.94167,-114.10833,CA
Woodlawn,44.67747,-63.52733,CA
Woodside,44.65015,-63.54869,CA
Woodstock,46.15796,-67.58377,CA
Woodstock,43.13339,-80.7497,CA
Wychwood,43.67757,-79.4218,CA
Yarmouth,43.83345,-66.11557,CA
Yellowknife,62.45411,-114.37248,CA
Yennadon,49.23297,-122.5859,CA
Yorkton,51.2167,-102.46766,CA
Beauceville,46.21785,-70.77873,CA
Halifax,44.64269,-63.57688,CA
St. John's,47.56494,-52.70931,CA
Beauport,46.85884,-71.19201,CA
Charlesbourg,46.899,-71.305,CA
Sainte-Foy,46.78139,-71.29217,CA
Québec,46.81228,-71.21454,CA
Lévis,46.80326,-71.17793,CA
Montmagny,46.98043,-70.55493,CA
Rimouski,48.44879,-68.52396,CA
Rivière-du-Loup,47.82699,-69.54243,CA
Sydney,46.1351,-60.1831,CA
Aylmer,45.4002,-75.80644,CA
L'Ancienne-Lorette,46.79392,-71.35191,CA
Edmundston,47.3737,-68.32512,CA
Saint-Georges,46.11353,-70.66526,CA
Grand Falls,47.04609,-67.74179,CA
Sainte Catherine de la Jacques Cartier,46.85244,-71.62056,CA
Baie-Saint-Paul,47.44109,-70.49858,CA
Boischatel,46.89434,-71.1448,CA
Campbellton,48.00751,-66.67272,CA
Bathurst,47.61814,-65.65112,CA
Matane,48.82857,-67.52197,CA
Paris,43.2,-80.38333,CA
Hull,45.42761,-75.71056,CA
Buckingham,45.58563,-75.4208,CA
Amqui,48.46382,-67.43134,CA
Chandler,48.34935,-64.67926,CA
Thetford-Mines,46.09371,-71.30539,CA
Mont-Joli,48.58388,-68.19214,CA
La Malbaie,47.654,-70.15268,CA
Sainte-Marie,46.43401,-71.01168,CA
Plessisville,46.21856,-71.76201,CA
Cole Harbour,44.67244,-63.47506,CA
West Kelowna,49.8625,-119.58333,CA
Sydney Mines,46.23669,-60.21767,CA
Jonquière,48.41648,-71.24884,CA
Port Perry,44.10676,-78.94441,CA
Saint-Augustin-de-Desmaures,46.74064,-71.45131,CA
Donnacona,46.68042,-71.7239,CA
Saint-Joseph-de-Beauce,46.3,-70.86667,CA
Ladner,49.08938,-123.08241,CA
Steveston,49.12714,-123.18137,CA
Downtown,53.54021,-113.49907,CA
Hollick-Kenyon,53.62209,-113.42465,CA
Brintnell,53.62077,-113.40757,CA
Cumberland,53.61094,-113.5534,CA
Promontory,49.10354,-121.9352,CA
Walnut Grove,49.16473,-122.64042,CA
Aldergrove,49.05801,-122.47087,CA
Willoughby,49.12624,-122.67995,CA
Norway House,53.98214,-97.83265,CA
Evanston,51.16398,-114.12297,CA
Moss Park,43.65498,-79.37153,CA
Casa Loma,43.68345,-79.41248,CA
Erin Woods,51.02061,-113.96985,CA
High Park North,43.65626,-79.47454,CA
Cranston,50.88852,-113.98144,CA
Auburn Bay,50.88787,-113.95929,CA
Beltline,51.03951,-114.07087,CA
Roncesvalles,43.64887,-79.45016,CA
Springbank Hill,51.03254,-114.19481,CA
Aspen Woods,51.0428,-114.19275,CA
Kincora,51.15943,-114.1337,CA
Dufferin Grove,43.65766,-79.42793,CA
Little Portugal,43.64663,-79.42956,CA
Niagara,43.64455,-79.40712,CA
Trinity-Bellwoods,43.64791,-79.40849,CA
Long Branch,43.5914,-79.53252,CA
Morningside,43.78727,-79.20636,CA
Eglinton East,43.73917,-79.24576,CA
Woodbine Corridor,43.67836,-79.31571,CA
Greenwood-Coxwell,43.68035,-79.32661,CA
Woodbine-Lumsden,43.69214,-79.3097,CA
Pleasant View,43.78609,-79.33502,CA
Fergus,43.70604,-80.37761,CA
New Brighton,50.92046,-113.94505,CA
Almonte,45.22993,-76.19585,CA
Ancaster,43.21806,-79.98716,CA
Shannon,46.88026,-71.51464,CA
Saint-Henri,46.69314,-71.06927,CA
Pont-Rouge,46.75468,-71.69566,CA
Princeville,46.17163,-71.87462,CA
Nanoose Bay,49.27237,-124.19332,CA
West Vancouver,49.3286,-123.16019,CA
Orléans,45.45732,-75.50433,CA
Willowdale,43.76672,-79.39909,CA
Saint-Apollinaire,46.61289,-71.51258,CA
Embrun,45.27573,-75.27266,CA
Saint Romuald,46.75818,-71.23921,CA
Lower Sackville,44.77599,-63.67865,CA
Le Plateau,45.43514,-75.7803,CA
Wild Rose,53.4708,-113.38119,CA
Silver Berry,53.45787,-113.3817,CA
Saint-Roch-de-l'Achigan,45.85921,-73.58959,CA
Aldergrove,53.51679,-113.64116,CA
Lymburn,53.50754,-113.64216,CA
Rutherford,53.41833,-113.52989,CA
Ambleside,53.42994,-113.59916,CA
MacEwan,53.42845,-113.5274,CA
Kiniski Gardens,53.47503,-113.40121,CA
The Hamptons,53.48802,-113.67565,CA
Glastonbury,53.50332,-113.66985,CA
Twin Brooks,53.44272,-113.53038,CA
South Terwillegar,53.44006,-113.57893,CA
Summerside,53.41726,-113.46108,CA
Terwillegar Towne,53.44984,-113.57843,CA
Allard,53.40019,-113.52655,CA
Sage Hill,51.17592,-114.14111,CA
Cougar Ridge,51.07113,-114.20842,CA
Walden,50.86973,-114.02584,CA
Sherwood,51.1595,-114.15318,CA
Downtown Commercial Core,51.0472,-114.06996,CA
Nolan Hill,51.17551,-114.16552,CA
Copperfield,50.91517,-113.92703,CA
Redstone,51.17048,-113.95777,CA
Legacy,50.85603,-114.00486,CA
Skyview Ranch,51.15849,-113.95714,CA
Abbeydale,51.0593,-113.92857,CA
Albert Park/Radisson Heights,51.04294,-113.99584,CA
Silverado,50.88479,-114.07174,CA
Mahogany,50.89608,-113.92487,CA
La Haute-Saint-Charles,46.89028,-71.37222,CA
Neufchâtel-Est–Lebourgneuf,46.85436,-71.34191,CA
Downtown Vancouver,49.27784,-123.12794,CA
Coal Harbour,49.28977,-123.1232,CA
Yaletown,49.27608,-123.11772,CA
Chinatown,49.27997,-123.10556,CA
Fallingbrook,45.47558,-75.48401,CA
Grand Centre,54.41628,-110.21304,CA
Lake Country,50.0088,-119.39672,CA
Hanwell,45.88308,-66.76905,CA
Valley East,46.64499,-80.9973,CA
Hauterive,49.19572,-68.25813,CA
Downtown Halifax,44.64826,-63.57762,CA
Spallumcheen,50.40146,-119.22039,CA
York University Heights,43.76574,-79.48888,CA
Parkwoods-Donalda,43.75503,-79.33018,CA
South Parkdale,43.6367,-79.43934,CA
South Riverdale,43.64929,-79.33565,CA
North St.James Town,43.66962,-79.37525,CA
Waterfront Communities-The Island,43.63388,-79.3772,CA
West Humber-Clairville,43.71619,-79.59636,CA
Banbury-Don Mills,43.73766,-79.34972,CA
Birchcliffe-Cliffside,43.69468,-79.26509,CA
Islington-City Centre West,43.63347,-79.54332,CA
Centennial Scarborough,43.78238,-79.15084,CA
Mount Pleasant West,43.70444,-79.39336,CA
Humewood-Cedarvale,43.69137,-79.42768,CA
Beechborough-Greenbrook,43.69322,-79.47947,CA
Blake-Jones,43.67617,-79.33739,CA
Forest Hill North,43.70422,-79.42814,CA
Corso Italia-Davenport,43.67766,-79.44747,CA
Danforth,43.68403,-79.32982,CA
Eringate-Centennial-West Deane,43.65802,-79.58044,CA
Junction Area,43.66789,-79.47144,CA
University,43.66251,-79.40118,CA
Dovercourt-Wallace Emerson-Junction,43.66568,-79.43854,CA
Edenbridge-Humber Valley,43.67089,-79.52246,CA
Newtonbrook East,43.79154,-79.40594,CA
Yonge-St.Clair,43.68786,-79.39787,CA
Newtonbrook West,43.78583,-79.43142,CA
L'Amoreaux,43.79572,-79.31408,CA
Yorkdale-Glen Park,43.71467,-79.45711,CA
Taylor-Massey,43.695,-79.2959,CA
Lambton Baby Point,43.65742,-79.49605,CA
Lawrence Park North,43.73006,-79.40398,CA
Palmerston-Little Italy,43.65916,-79.41841,CA
Lansing-Westgate,43.75427,-79.42475,CA
Lawrence Park South,43.71721,-79.40604,CA
Leaside-Bennington,43.7038,-79.36607,CA
Rexdale-Kipling,43.72373,-79.56623,CA
Mount Olive-Silverstone-Jamestown,43.74687,-79.58726,CA
Mount Pleasant East,43.70485,-79.38492,CA
North Riverdale,43.672,-79.35126,CA
Old East York,43.69678,-79.33549,CA
Willowdale West,43.77121,-79.42756,CA
Black Creek,43.76489,-79.52198,CA
Rockcliffe-Smythe,43.67479,-79.49442,CA
Pelmo Park-Humberlea,43.71752,-79.52828,CA
Playter Estates-Danforth,43.6797,-79.35489,CA
Rosedale-Moore Park,43.68282,-79.37967,CA
Runnymede-Bloor West Village,43.65927,-79.48571,CA
Rustic,43.71161,-79.49809,CA
Stonegate-Queensway,43.63552,-79.50113,CA
Briar Hill-Belgravia,43.69902,-79.45285,CA
Danforth East York,43.68947,-79.3314,CA
St. Andrew-Windfields,43.75625,-79.37904,CA
Broadview North,43.68883,-79.35563,CA
Thistletown-Beaumond Heights,43.73799,-79.56349,CA
Annex,43.67159,-79.404,CA
Thorncliffe Park,43.70775,-79.34998,CA
Victoria Village,43.72849,-79.31487,CA
Caledonia-Fairbank,43.68857,-79.45521,CA
Wexford/Maryvale,43.74857,-79.29864,CA
Weston-Pellam Park,43.67396,-79.46024,CA
Westminster-Branson,43.77881,-79.45242,CA
Willowdale East,43.7706,-79.40148,CA
Yonge-Eglinton,43.70469,-79.40359,CA
Maple Leaf,43.71557,-79.48076,CA
Willowridge-Martingrove-Richview,43.68364,-79.55422,CA
Church-Yonge Corridor,43.65965,-79.37902,CA
Brookhaven-Amesbury,43.70133,-79.48559,CA
O'Connor-Parkview,43.7068,-79.31223,CA
Princess-Rosethorn,43.66605,-79.54456,CA
Kensington-Chinatown,43.65355,-79.39724,CA
Bay Street Corridor,43.65751,-79.38572,CA
Agincourt South-Malvern West,43.78866,-79.26561,CA
Bayview Woods-Steeles,43.7968,-79.38212,CA
East End-Danforth,43.68417,-79.29936,CA
Cabbagetown-South St.James Town,43.66765,-79.36611,CA
Keelesdale-Eglinton West,43.68573,-79.47144,CA
Englemount-Lawrence,43.72035,-79.43741,CA
Forest Hill South,43.69453,-79.41432,CA
Humber Heights-Westmount,43.69223,-79.52242,CA
Bedford Park-Nortown,43.73149,-79.42023,CA
Bathurst Manor,43.76481,-79.45606,CA
Clanton Park,43.74198,-79.4463,CA
Clairlea-Birchmount,43.71359,-79.28138,CA
Bridle Path-Sunnybrook-York Mills,43.73101,-79.37891,CA
Don Valley Village,43.78329,-79.35364,CA
Elms-Old Rexdale,43.72152,-79.54898,CA
Downsview-Roding-CFB,43.73329,-79.49049,CA
Glenfield-Jane Heights,43.74564,-79.51347,CA
High Park-Swansea,43.64506,-79.46787,CA
Kingsview Village-The Westway,43.69899,-79.54786,CA
Kingsway South,43.65352,-79.51058,CA
Three Rivers,46.1845,-62.5679,CA
L'Île-Bizard–Sainte-Geneviève,45.49391,-73.8956,CA
Vieux-Montréal,45.50621,-73.54164,CA
Ville-Émard,45.44979,-73.6015,CA
Snowdon,45.4859,-73.63103,CA
Saint-Henri,45.46761,-73.60064,CA
Petite-Bourgogne,45.48867,-73.56812,CA
Pointe-Saint-Charles,45.48072,-73.55485,CA
Mile End,45.5237,-73.59631,CA
Parc-Extension,45.52951,-73.63176,CA
Outremont,45.51564,-73.60865,CA
Desmarchais-Crawford,45.44554,-73.58163,CA
Ile-des-Soeurs,45.46033,-73.54817,CA
Milton-Parc,45.51004,-73.57455,CA
Ct 0003,45.60562,-73.52713,CA
Ct 0007,45.59465,-73.52896,CA
Ct 0011,45.58357,-73.53525,CA
Ct 0012,45.57861,-73.53771,CA
Ct 0013,45.56922,-73.54416,CA
Ct 0014,45.55754,-73.54319,CA
West St. Paul,50.01043,-97.14213,CA
Fairview,49.26305,-123.13212,CA
Dunbar-Southlands,49.24217,-123.1884,CA
Marpole,49.21359,-123.12979,CA
Sunset,49.22104,-123.09546,CA
Riley Park,49.24303,-123.09319,CA
Marlborough,49.22946,-122.98986,CA
Stride Hill,49.20957,-122.96379,CA
Clinton-Glenwood,49.21213,-122.97957,CA
Kingsway-Beresford,49.22482,-122.96403,CA
Edmonds,49.21392,-122.93992,CA
Lochdale,49.27373,-122.96479,CA
West Cambie,49.18293,-123.11691,CA
East Cambie,49.18434,-123.09267,CA
Blundell,49.15531,-123.15706,CA
Shellmont,49.13478,-123.09631,CA
Surrey City Centre,49.18542,-122.84659,CA
Burke Mountain,49.29363,-122.75613,CA
Westwood Plateau,49.30461,-122.79338,CA
Cape Horn,49.22684,-122.8369,CA
Burnside-Gorge,48.44339,-123.37605,CA
Victoria-Downtown,48.4277,-123.36104,CA
Fernwood,48.42979,-123.34424,CA
Hillside-Quadra,48.44473,-123.35598,CA
Jubilee,48.43034,-123.32833,CA
Oaklands,48.4439,-123.34065,CA
Victoria West,48.43188,-123.38214,CA
Carey,48.47205,-123.39483,CA
Shelbourne,48.45299,-123.32903,CA
Saanich Core,48.45481,-123.37451,CA
Rural Saanich,48.49734,-123.42876,CA
Kerrisdale,49.23442,-123.15511,CA
Lougheed,49.2481,-122.89236,CA
Harewood,49.1474,-123.94739,CA
Central Lonsdale,49.32574,-123.07234,CA
Ambleside,49.32777,-123.14375,CA
Whatcom,49.04144,-122.23988,CA
Fairfield,49.06705,-122.31522,CA
Townline,49.06206,-122.36008,CA
Historic Downtown,49.05141,-122.29335,CA
McMillan,49.04494,-122.26665,CA
Marshall-McCallum,49.03723,-122.30168,CA
South Clearbrook,49.04065,-122.32794,CA
Cedar Valley,49.16172,-122.31047,CA
Hammond,49.21931,-122.65327,CA
Port Haney,49.21227,-122.60474,CA
Chilliwack-Downtown,49.1643,-121.95907,CA
Quilchena,49.24341,-123.1508,CA
English Bay,49.28458,-123.14255,CA
South Granville,49.2602,-123.13946,CA
Downtown Eastside,49.2818,-123.09351,CA
University Endowment Lands,49.26418,-123.239,CA
Maywood,49.22219,-123.00588,CA
East Hastings,49.27169,-123.06186,CA
Hamilton,49.17401,-122.97428,CA
Central Coquitlam,49.26028,-122.83815,CA
College Park,49.28199,-122.87865,CA
Inlet Centre,49.27611,-122.84538,CA
Coquitlam Town Centre,49.27697,-122.79669,CA
Coquitlam West,49.25702,-122.87883,CA
Hockaday,49.29678,-122.77035,CA
Canyon Springs,49.29148,-122.79542,CA
New Horizons,49.28125,-122.77906,CA
Douglas-Gilpin,49.24438,-122.98215,CA
Cameron,49.25619,-122.90671,CA
Lyndhurst,49.26544,-122.89919,CA
Second Street,49.22372,-122.92205,CA
Sapperton,49.22642,-122.89452,CA
Champlain Heights,49.20919,-123.026,CA
Terra Nova,49.16972,-123.18905,CA
Garden City,49.16711,-123.12178,CA
Woodwards,49.14675,-123.15489,CA
Ironwood,49.12609,-123.09512,CA
South Arm,49.14032,-123.12483,CA
Brow of the Hill,49.20213,-122.92015,CA
Uptown,49.2121,-122.91929,CA
Glenwood,49.27338,-122.78003,CA
Riverwood,49.25579,-122.73579,CA
Douglas,49.10229,-122.65114,CA
East Clayton,49.12487,-122.70172,CA
West Clayton,49.12908,-122.71571,CA
Renfrew Heights,49.25448,-123.03159,CA
Gastown,49.28513,-123.11168,CA
Marpole South,49.20613,-123.13182,CA
Cedar Cove,49.28648,-123.06077,CA
Kahnawake,45.41076,-73.68139,CA
Le Plateau-Mont-Royal,45.52833,-73.58081,CA
Ville-Marie,45.49899,-73.57046,CA
Le Sud-Ouest,45.47187,-73.58986,CA
Mercier–Hochelaga-Maisonneuve,45.57194,-73.54626,CA
Montréal-Nord,45.6016,-73.63063,CA
Pierrefonds-Roxboro,45.5019,-73.8417,CA
Rivière-des-Prairies–Pointe-aux-Trembles,45.64064,-73.58463,CA
Rosemont–La Petite-Patrie,45.53661,-73.60686,CA
Villeray–Saint-Michel–Parc-Extension,45.55869,-73.60535,CA
Le Vieux-Longueuil,45.53721,-73.50773,CA
Punjabi Market,49.23303,-123.10161,CA
Halifax South End,44.62927,-63.57651,CA
Quinpool District,44.64335,-63.59847,CA
Halifax West End,44.6486,-63.61946,CA
Halifax North End,44.66556,-63.60898,CA
Manor Park,44.67164,-63.54898,CA
Downtown Dartmouth,44.66684,-63.56595,CA
Forest Hills,44.68009,-63.48823,CA
Membertou,46.11518,-60.18932,CA
Downtown St. John's,47.56075,-52.711,CA
Forest Heights,51.04941,-113.97012,CA
Mt Pleasant,49.26239,-123.10019,CA
East Newton North,49.14347,-122.81388,CA
East Newton South,49.12938,-122.80904,CA
Highway 11,49.03576,-122.28365,CA
Downtown Moncton,46.09231,-64.78535,CA
Central Moncton,46.09696,-64.79623,CA
Downtown Dieppe,46.09521,-64.74371,CA
Parkton,46.08553,-64.79536,CA
North End,45.27017,-66.08137,CA
Uptown Saint John,45.2728,-66.05945,CA
Mount Cashel,47.58882,-52.70962,CA
Kilbride,47.50649,-52.75596,CA
Southlands,47.49313,-52.8238,CA
Mundy Pond,47.5491,-52.74648,CA
Donovans,47.52184,-52.83635,CA
Pearlgate,47.5019,-52.80324,CA
Beechwood,43.46041,-80.54989,CA
Beechwood West,43.45823,-80.56614,CA
Central,43.46475,-80.52185,CA
Clair Hills,43.45625,-80.58172,CA
Columbia,43.48468,-80.53349,CA
Columbia Hills,43.46987,-80.60084,CA
Eastbridge,43.51273,-80.50816,CA
Lakeshore North-Conservation,43.49656,-80.56116,CA
Laurelwood,43.46866,-80.58005,CA
Lexington,43.49736,-80.49121,CA
Lincoln,43.49527,-80.50656,CA
Westvale,43.44452,-80.55669,CA
Willowdale,43.47875,-80.50387,CA
Colonial Acres,43.50107,-80.51774,CA
Centreville Chicopee,43.43556,-80.4281,CA
Country Hills West,43.41111,-80.48653,CA
Doon South,43.37818,-80.43091,CA
Grand River South,43.45043,-80.40432,CA
Highland West,43.43152,-80.54429,CA
Huron Park,43.40231,-80.47927,CA
Idlewood,43.45004,-80.42768,CA
Mount Hope Huron Park,43.45942,-80.49644,CA
Pioneer Park,43.39269,-80.44095,CA
Southdale,43.43363,-80.49117,CA
Vanier,43.42675,-80.45148,CA
East Hespeler,43.43458,-80.29559,CA
Silver Heights,43.44012,-80.31471,CA
Blair Road,43.37112,-80.33448,CA
Christopher-Champlain,43.34728,-80.30186,CA
Fiddlesticks,43.39484,-80.28741,CA
Greenway-Chaplin,43.3842,-80.31139,CA
Lang's Farm,43.39783,-80.33558,CA
Little's Corners,43.34386,-80.27583,CA
Popcorn House,43.41953,-80.29878,CA
Preston Centre,43.39437,-80.35936,CA
La Cité-Limoilou,46.82894,-71.22641,CA
